id,sale_date,sale_price,sale_nbr,sale_warning,join_status,join_year,latitude,longitude,area,city,zoning,subdivision,present_use,land_val,imp_val,year_built,year_reno,sqft_lot,sqft,sqft_1,sqft_fbsmt,grade,fbsmt_grade,condition,stories,beds,bath_full,bath_3qtr,bath_half,garb_sqft,gara_sqft,wfnt,golf,greenbelt,noise_traffic,view_rainier,view_olympics,view_cascades,view_territorial,view_skyline,view_sound,view_lakewash,view_lakesamm,view_otherwater,view_other,submarket
172680,1999-05-15,308950,1.0,   ,nochg,2025,47.6416,-122.356,12,SEATTLE,NR3,FRONT STREET CABLE ADD,2,612000,512000,1908,0,3480,2380,1200,1180,7,6,4,1.0,4,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,D
190535,2007-02-15,849843,1.0,   ,new,2025,47.7052,-122.1092,72,REDMOND,NR,CURRY,2,665000,1227000,2006,0,7499,3690,1720,0,9,0,3,2.0,3,2,0,1,0,820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
71845,2019-06-15,445000,4.0,   ,new,2025,47.2596,-122.2908,55,KING COUNTY,R6,MEADOW GLEN ESTATES,2,192000,436000,2004,0,5630,2400,1070,0,8,0,3,2.0,4,2,0,1,0,530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I
123877,2020-10-15,2020000,,   ,reno - after,1999,47.5972,-122.2077,33,BELLEVUE,R-1.8,,2,225000,118000,1955,0,16037,1870,1420,450,8,8,4,1.0,4,2,1,0,0,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S
164904,2016-01-15,465000,3.0,   ,nochg,2025,47.6834,-122.0977,71,REDMOND,NR,,2,393000,491000,1986,0,10523,1090,1090,0,7,0,5,1.0,3,1,1,0,0,450,0,0,0,1,0,0,0,0,0,0,0,0,0,0,O
68400,2024-10-15,750000,,   ,nochg,2025,47.6685,-122.2815,44,SEATTLE,NR3,NIBLOCKS C B ADD,2,629000,1000,1946,0,3942,830,830,0,7,0,3,1.0,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,C
161232,2006-08-15,470000,2.0,   ,new,2025,47.4892,-122.153,32,RENTON,R-10,WINDSONG DIV 1,2,342000,493000,2001,0,4909,2420,930,0,7,0,3,2.0,4,2,1,1,0,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K
149491,2020-12-15,511100,3.0,   ,nochg,2025,47.4048,-122.1827,29,KENT,SR-6,MEADOW GLEN DIV NO. 02,2,196000,389000,1984,0,8816,1890,1450,440,7,7,3,1.0,3,1,1,1,280,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K
173145,2017-12-15,650000,4.0,   ,nochg,2025,47.6898,-122.1764,93,KIRKLAND,RSX 7.2,PARISHS GARDEN TRS,2,964000,38000,1964,0,9792,1430,1430,0,7,0,4,1.0,3,1,0,1,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Q
60499,2013-04-15,720000,2.0,   ,new,2025,47.6617,-122.0748,71,KING COUNTY,RA5,,2,623000,1753000,2013,0,223027,3500,1970,0,9,0,4,2.0,4,2,1,0,0,960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,O
147592,2014-06-15,645000,,   ,nochg,2025,47.7127,-122.3647,39,SEATTLE,NR1,VENEMA ADD,2,778000,241000,1953,0,16960,1850,1850,0,8,0,4,1.0,3,2,1,0,0,630,0,0,0,0,0,2,0,0,0,0,0,0,0,0,B
96015,2015-11-15,365000,1.0,   ,nochg,2025,47.4626,-122.175,30,RENTON,R-8,TIFFANY PARK DIV NO. 03,2,299000,394000,1980,0,9345,2470,1540,930,7,7,4,1.0,4,1,1,1,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K
165400,2018-07-15,900000,2.0,   ,nochg,2025,47.5777,-122.0527,69,SAMMAMISH,R4,PENNINGTON,2,513000,927000,1992,0,8680,2500,1380,0,10,0,3,2.0,3,2,0,1,0,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,O
21237,1999-08-15,269280,1.0,   ,nochg,2025,47.7636,-122.0987,36,KING COUNTY,RA5,COTTAGE LAKE BRIDLE TRAILS,2,493000,574000,1974,0,38473,2900,1470,1430,8,7,4,1.0,4,1,2,0,0,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
152467,2005-02-15,181066,1.0,   ,reno - after,1999,47.3078,-122.3614,53,FEDERAL WAY,RS7.2,VILLAGE PARK DIV B,2,42000,57000,1962,0,8970,1060,1060,0,6,0,3,1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I
89905,2022-08-15,1700000,2.0,   ,nochg,2025,47.5092,-121.7679,80,KING COUNTY,RA10,,2,491000,445000,1939,0,116506,1770,1080,0,7,0,5,1.5,3,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,N
66472,2005-12-15,430000,2.0,   ,nochg,2025,47.6767,-122.2857,45,SEATTLE,NR3,STATE LAND COMM PLAT SEC 03-25-4,2,684000,290000,1952,0,5406,1230,970,260,7,7,4,1.0,2,1,1,0,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C
185202,2002-01-15,755000,,   ,nochg,2025,47.5637,-122.1054,65,BELLEVUE,R-3.5,VUEMONT VISTA DIV NO. 03,2,787000,1643000,1985,0,14980,3980,1990,0,11,0,3,2.0,4,2,0,1,0,990,0,0,0,0,0,0,4,4,0,0,0,4,0,0,R
16962,2001-08-15,209655,2.0,   ,new,2025,47.3691,-122.1022,86,COVINGTON,R6,PEARL JONES,2,252000,342000,2001,0,5409,2040,900,0,8,0,3,2.0,4,2,0,1,0,400,0,0,0,1,0,0,0,0,0,0,0,0,0,0,K
155262,2002-04-15,264900,,   ,nochg,2025,47.6828,-122.3101,45,SEATTLE,NR3,WOODS GREEN LAKE PARK ADD,2,405000,435000,1925,0,3230,2030,780,690,7,6,4,1.5,2,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,C
27480,2005-03-15,344000,1.0,   ,new,2025,47.3642,-122.1904,61,KENT,SR-6,STARWOOD,2,216000,506000,2004,0,6056,2345,1194,0,9,0,3,2.0,4,2,0,1,0,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L
16626,2012-06-15,274990,2.0,   ,new,2025,47.4197,-122.2196,59,KENT,SR-6,SOPHIA GLENN,2,264000,453000,2012,0,5952,2027,1042,0,8,0,3,2.0,4,2,0,1,0,443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K
86961,2021-05-15,499900,4.0,   ,new,2025,47.5436,-122.2961,21,SEATTLE,LR3 (M),HOLLY PARK SUBDIV NO. 01,29,242000,285000,2000,0,2394,1520,740,0,7,0,3,2.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E
151005,2014-02-15,535000,1.0,   ,nochg,2025,47.55,-122.1736,64,BELLEVUE,R-5,NEWPORT HILLS NO. 06,2,765000,412000,1961,0,9838,2230,1470,760,8,6,4,1.0,4,1,2,0,640,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,R
67953,2016-03-15,357400,3.0,   ,reno - before,1999,47.7671,-122.3087,4,LAKE FOREST PARK,R6,LAGO VISTA ADD,2,74000,64000,1931,1985,12650,1090,1090,0,6,0,3,1.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
179101,2012-06-15,617000,3.0,   ,nochg,2025,47.6773,-122.3073,45,SEATTLE,NR3,WOODS GREEN LAKE PARK ADD,2,642000,631000,1929,0,4590,2290,950,600,8,7,5,1.5,3,1,0,1,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C
94750,2007-08-15,416945,1.0,   ,new,2025,47.5398,-121.8887,75,SNOQUALMIE,MU,SNOQUALMIE RIDGE PLAT 19 PCL N 1-4,2,446000,457000,2006,0,4766,1960,800,0,7,0,4,2.0,3,2,0,1,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
22514,2002-07-15,217750,,   ,nochg,2025,47.3695,-122.1072,86,COVINGTON,R6,FOXWOOD DIV NO. 02,2,284000,301000,1997,0,6900,1570,1570,0,7,0,3,1.0,3,2,0,0,0,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K
98677,2007-06-15,401000,2.0,   ,nochg,2025,47.5304,-122.381,17,SEATTLE,NR3,GARDEN GROVE TRACTS,2,403000,337000,1942,0,5114,1280,1280,0,7,0,4,1.0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F
167009,2021-04-15,1100000,2.0,   ,new,2025,47.3699,-122.0212,56,MAPLE VALLEY,R-6,EDGESTONE DIVISION I,2,425000,641000,2018,0,5866,3340,1440,0,9,0,3,2.0,5,3,0,1,0,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M
42820,2005-12-15,849950,2.0,   ,new,2025,47.5435,-121.9949,75,ISSAQUAH,UVSF-1,"ISSAQUAH HIGHLANDS DIVS 50,51,53,54,56,",2,594000,1181000,2005,0,6900,3440,1590,0,11,0,3,2.0,4,3,1,0,0,670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
129644,2021-03-15,569950,,   ,new,2025,47.5412,-122.271,81,SEATTLE,LR3 (M),BRIGHTON BEACH ACRE TRACTS,29,229000,389000,2020,0,1400,1580,620,310,7,7,3,2.0,4,2,0,1,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E
31038,2005-05-15,175000,1.0,   ,nochg,2025,47.2838,-122.3496,54,FEDERAL WAY,RS7.2,FLEMINGS FIRST ADD,2,129000,323000,1962,0,10800,1150,1150,0,7,0,4,1.0,3,1,0,1,0,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I
75235,2013-05-15,611000,,   ,nochg,2025,47.5514,-122.159,31,BELLEVUE,R-3.5,FORESTPARK ADD,2,997000,353000,1978,0,10677,2770,1630,1140,8,7,3,1.0,4,2,1,0,350,150,0,0,0,1,0,0,0,0,0,0,0,0,0,0,R
23947,2007-07-15,507500,3.0,   ,new,2025,47.2577,-122.2216,87,AUBURN,R7,LAKELAND DIV 13,2,178000,611000,1999,0,7478,3050,1500,0,9,0,3,2.0,4,2,1,0,0,670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L
40750,2006-11-15,373000,2.0,   ,new,2025,47.6981,-122.3404,6,SEATTLE,LR3 (M),LICTON SPRINGS PARK ADD,29,215000,439000,2007,0,1272,1470,610,250,8,8,3,2.0,3,2,1,1,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
43370,2007-12-15,419000,2.0,   ,nochg,2025,47.6309,-122.1187,91,BELLEVUE,R-5,ARDMORE NO. 03,2,969000,175000,1965,0,9172,1850,1850,0,7,0,5,1.0,5,0,3,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R
10106,2012-06-15,425000,2.0,   ,new,2025,47.4819,-122.1512,32,RENTON,R-4,PUGET COLONY HOMES,2,354000,642000,2012,0,9398,2700,1120,0,8,0,3,2.0,4,2,0,1,0,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K
146643,2021-03-15,479990,2.0,   ,nochg,2025,47.6507,-121.9039,94,CARNATION,R4,BRUMBAUGHS DIV NO. 01,2,237000,278000,1978,0,9900,1060,1060,0,6,0,3,1.0,3,1,0,0,0,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
90877,2022-05-15,1300000,3.0,   ,nochg,2025,47.679,-122.3602,82,SEATTLE,NR3,GREEN LAKE CIRCLE RAILROAD ADD,2,657000,469000,1906,0,5000,2100,750,810,7,7,5,1.5,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,B
69491,2022-11-15,720000,4.0,   ,new,2025,47.3519,-122.0004,56,MAPLE VALLEY,R-4,MAPLE RIDGE HIGHLANDS DIV 3,2,490000,277000,2005,0,3870,2040,890,0,8,0,3,2.0,4,2,0,1,0,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M
168330,2002-08-15,181000,1.0,   ,nochg,2025,47.55,-122.2843,21,SEATTLE,NR3,HILLMAN CITY DIV NO. 02,2,277073,1000,1952,0,4512,840,840,0,7,0,3,1.0,2,1,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E
130128,2007-05-15,425000,3.0,   ,new,2025,47.4558,-122.276,24,SeaTac,UL-7200,MC MICKEN HEIGHTS DIV NO. 02,2,194000,443000,2007,0,6230,2038,1248,790,7,7,3,1.0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,J
134361,2013-03-15,375000,4.0,   ,new,2025,47.7182,-122.0311,95,KING COUNTY,R6,TRILOGY AT REDMOND RIDGE DIV 06,29,347000,541000,2005,0,3133,1900,1310,0,8,0,3,2.0,2,2,0,1,0,470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
80663,2015-08-15,486245,1.0,   ,new,2025,47.4084,-122.2031,59,KENT,SR-6,GARRISON GLEN,2,237000,566000,2015,0,11714,3024,1306,0,8,0,3,2.0,5,3,0,1,0,400,0,0,0,1,0,0,0,0,0,0,0,0,0,0,K
192061,2014-10-15,340000,3.0,   ,new,2025,47.2614,-122.2896,55,KING COUNTY,R6,MEADOW GLEN THE,2,192000,474000,2001,0,7555,2550,1240,0,8,0,4,2.0,4,2,0,1,0,640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I
193675,2007-05-15,429900,1.0,   ,nochg,2025,47.6299,-122.1137,91,BELLEVUE,R-5,BELLEWOOD EAST NO. 01,2,969000,356000,1963,0,10609,1930,1240,690,8,7,5,1.0,4,1,2,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R
126824,2015-06-15,582000,2.0,   ,nochg,2025,47.679,-122.3193,45,SEATTLE,LR2 (M1),WOODLAWN ADD TO GREEN LAKE,2,574000,232000,1925,0,3090,1640,910,730,7,7,4,1.0,3,1,1,1,180,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,C
149968,2008-06-15,540000,2.0,   ,nochg,2025,47.6196,-122.1381,67,BELLEVUE,R-2.5,FOX GLEN,2,870000,443000,1968,0,12803,2270,1190,1080,8,7,4,1.0,4,2,1,0,0,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R
148484,2016-08-15,635000,4.0,   ,nochg,2025,47.6902,-122.3414,43,SEATTLE,NR3,SIMPSONS ADD,2,706000,202000,1941,0,5000,1780,970,810,7,6,4,1.0,3,2,0,0,160,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,B
60364,2012-08-15,250000,2.0, 26 ,nochg,2025,47.5209,-122.3808,17,SEATTLE,NR3,DAUGHERTY ADD,2,342000,380000,1925,0,4750,1890,850,830,7,6,5,1.5,4,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,F
8627,2000-08-15,435000,1.0,   ,nochg,2025,47.5803,-122.395,16,SEATTLE,NR3,WEST SEATTLE L&I CO 4TH PLAT OF,2,496000,510000,1911,0,5331,2690,930,880,8,6,3,2.0,4,2,1,0,0,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F
132790,2018-02-15,1300000,4.0,   ,new,2025,47.541,-121.9948,75,ISSAQUAH,UVSF-1,ISSAQUAH HIGHLANDS DIVS 64 AND 65,2,594000,1042000,2008,0,4928,3270,1570,0,10,0,3,2.0,4,2,0,1,0,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
26227,2005-03-15,190000,4.0,   ,nochg,2025,47.5005,-122.267,22,SEATTLE,NR3,HILLMANS CD MEADOW GARDENS DIV NO. 04,2,192000,189000,1949,0,5000,860,860,0,7,0,3,1.0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,J
23535,2004-05-15,368000,3.0,   ,nochg,2025,47.6215,-122.0298,35,SAMMAMISH,R6,SALAL RIDGE,2,622000,528000,1985,0,15997,2100,1220,0,8,0,3,2.0,3,2,0,1,0,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,O
84504,2016-12-15,456000,1.0,   ,rebuilt - after,2025,47.6773,-122.3883,19,SEATTLE,NR3,GRAFFS SALMON BAY ADD TO BALLARD,2,664000,1190000,2019,0,5100,3210,1050,1080,9,9,3,2.0,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
69820,2020-11-15,2100000,3.0,   ,rebuilt - before,1999,47.6858,-122.2107,74,KIRKLAND,RS7.2,KIRKLAND ADD,2,120000,86000,1937,0,4800,850,850,0,6,0,4,1.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Q
59606,2000-10-15,359000,,   ,nochg,2025,47.6783,-122.2693,46,SEATTLE,NR3,NORRIS SAND POINT ADD,2,836000,231000,1945,0,6200,1800,860,380,7,7,3,1.5,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C
147812,2020-09-15,250000,1.0, 26 ,nochg,2025,47.4565,-122.1815,30,RENTON,R-6,CASCADE HILLS NO. 02,2,253000,263000,1959,0,9192,960,960,0,6,0,5,1.0,3,2,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K
23090,2006-06-15,510500,,   ,nochg,2025,47.6622,-122.1503,93,REDMOND,NR,BELLEWOOD EAST NO. 09,2,1080000,399000,1969,0,8250,2620,1860,0,8,0,4,1.5,5,2,0,0,0,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Q
151276,2013-12-15,517000,3.0, 56 ,new,2025,47.549,-122.306,79,SEATTLE,NR3,,2,390000,461000,2012,0,5691,2510,1070,0,9,0,3,2.0,4,1,1,1,0,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E
44266,2020-03-15,449900,1.0,   ,new,2025,47.1932,-121.9679,41,ENUMCLAW,PUD,SUNTOP PUD -- PHASE 4,2,202000,394000,2019,0,4963,2660,1150,0,7,0,3,2.0,5,3,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M
163242,2014-08-15,289950,3.0,   ,new,2025,47.3668,-122.0305,56,MAPLE VALLEY,R-4,KATESRIDGE,2,390000,244000,2002,0,6186,1670,770,0,7,0,3,2.0,3,1,1,1,0,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M
53130,2007-12-15,755000,,   ,new,2025,47.7067,-122.1186,72,REDMOND,NR,NORTHSTAR DIV 02,2,643000,1113000,2007,0,5640,3270,1380,0,9,0,3,2.0,5,2,0,1,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
134067,2003-05-15,249995,1.0,   ,nochg,2025,47.3098,-122.2026,28,AUBURN,R7,,2,161000,506000,1976,0,15599,1520,1520,0,8,0,5,1.0,3,2,1,0,0,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L
135194,2020-08-15,1150000,4.0,   ,nochg,2025,47.6629,-122.1518,93,REDMOND,NR,BAYH VIEW ESTATES,2,1080000,380000,1972,0,8400,1730,1730,0,8,0,5,1.0,4,1,1,0,0,530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Q
137148,2003-04-15,319000,2.0,   ,new,2025,47.3173,-122.2583,27,AUBURN,R7,WEST BEVERLY HILL NO. 04,2,176000,599000,2002,0,6462,2700,1420,0,9,0,3,2.0,3,2,0,1,0,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I
10256,2014-06-15,574000,3.0,   ,new,2025,47.5372,-121.8756,75,SNOQUALMIE,MU,SNOQUALMIE RIDGE PLAT 6 PARCEL M,2,510000,531000,2002,0,6832,2380,1270,0,8,0,3,2.0,3,2,0,1,0,410,0,0,1,0,0,0,0,0,0,0,0,0,0,0,N
194980,2003-09-15,329900,,   ,nochg,2025,47.5344,-122.1731,64,NEWCASTLE,R-6,DONEGAL,2,687000,365000,1977,0,7000,2410,1610,800,8,7,4,1.0,4,1,1,0,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R
17709,2002-09-15,147500,1.0,   ,nochg,2025,47.4283,-122.3237,88,DES MOINES,RS-7200,LOWES TERRACE NO. 08,2,191000,195000,1953,0,7200,700,700,0,6,0,4,1.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I
131942,2006-09-15,570000,2.0, 15 ,rebuilt - after,2025,47.7207,-122.2592,37,KIRKLAND,RSA 4,JUANITA POINT DIV NO. 03,2,800000,1451000,2007,0,10453,4630,2040,1200,11,9,3,2.0,5,3,0,1,860,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Q
118271,2024-02-15,1719995,3.0,   ,rebuilt - before,1999,47.7757,-122.242,38,KENMORE,R8P,ALDERWOOD MANOR NO. 14,2,125000,92000,1956,0,110642,1770,1250,520,7,6,3,1.0,4,1,1,0,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Q
32950,2019-08-15,500000,2.0,   ,nochg,2025,47.4447,-122.1378,30,KING COUNTY,R6,CANDLEWOOD RIDGE DIV NO. 05,2,299000,424000,1980,0,9379,1880,1070,810,8,7,4,1.0,5,1,2,0,0,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K
37511,2013-10-15,454440,3.0,   ,nochg,2025,47.7631,-122.3055,4,LAKE FOREST PARK,RS 7200,TRAFFORD PARK TRS,2,386000,527000,1993,0,6612,3040,1050,1050,8,7,3,2.0,3,2,0,1,0,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
2633,2010-01-15,299950,2.0,   ,new,2025,47.5428,-122.2961,21,SEATTLE,LR3 (M),HOLLY PARK SUBDIV NO. 01,2,415000,258000,2000,0,3982,1820,860,0,7,0,3,2.0,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E
83159,2004-07-15,289900,2.0,   ,new,2025,47.3808,-122.0314,56,MAPLE VALLEY,R-4,MEWS AT LAKE WILDERNESS THE,2,365000,331000,2003,0,5127,1870,750,0,8,0,3,2.0,3,2,0,1,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M
105997,2004-09-15,369982,2.0,   ,new,2025,47.5527,-121.9943,75,ISSAQUAH,UVSF-1,"ISSAQUAH HIGHLANDS DIV 82, 83, 97 & 99",2,559000,627000,2004,0,3720,2170,1180,0,8,0,3,2.0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
121029,2014-01-15,1225000,2.0,   ,reno - before,2025,47.6491,-122.4043,11,SEATTLE,NR3,GRAND BOULEVARD ADD,2,915000,848000,1954,2006,5304,2510,1230,630,10,8,3,2.0,3,2,1,0,0,0,0,0,0,0,0,0,2,3,2,0,0,0,0,0,D
166384,2003-06-15,102000,2.0,   ,nochg,2025,47.317,-122.1837,61,AUBURN,R7,LEA HILL VILLAGE DIV NO. 01,2,129000,189000,1969,0,3200,780,390,0,6,0,3,2.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L
129735,2018-11-15,570000,3.0,   ,new,2025,47.5547,-122.3864,48,SEATTLE,NC2-40 (M),SEA VIEW PARK,29,299000,358000,2012,0,800,1330,530,260,8,8,3,2.0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F
118110,2008-04-15,600000,,   ,nochg,2025,47.6193,-122.1019,91,BELLEVUE,R-5,BRETTON WOOD NO. 03,2,969000,437000,1968,0,9989,2910,1600,1310,8,7,4,1.0,5,2,1,0,0,530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R
156397,2010-06-15,1045000,,   ,nochg,2025,47.542,-122.2337,34,MERCER ISLAND,R-15,BAXTER ESTATE ADD,2,1502000,873000,1972,0,19933,3770,1960,1810,10,9,5,1.0,5,1,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,S
182108,2003-03-15,267000,,   ,demo,1999,47.702,-122.2058,74,KIRKLAND,RS8.5,JUANITA HEIGHTS DIV NO. 03,2,148000,119000,1961,0,10000,2090,1140,950,7,7,3,1.0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Q
126186,2015-04-15,229999,3.0,   ,nochg,2025,47.2761,-122.1527,28,AUBURN,R7,CAMERON VILLAGE NO. 01,2,157000,346000,1974,0,6999,1310,1310,0,7,0,4,1.0,3,1,1,0,0,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L
61375,2006-11-15,430000,1.0,   ,nochg,2025,47.7711,-122.2583,4,KENMORE,R6,KENOVER ADD,2,656000,239000,1960,0,15920,2120,1060,1060,7,7,4,1.0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
56144,2002-06-15,779500,2.0,   ,nochg,2025,47.6292,-122.0115,35,SAMMAMISH,R1,CAMDEN PARK,2,886000,1645000,1999,0,13169,4480,2880,0,11,0,3,2.0,4,3,0,1,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,O
178247,1999-07-15,288000,1.0,   ,nochg,2025,47.6042,-122.168,68,BELLEVUE,R-4,HERITAGE LANE NO. 01,2,1138000,244000,1966,0,7350,2190,1500,690,8,7,4,1.0,4,1,1,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R
102879,2010-08-15,276000,2.0,   ,nochg,2025,47.7201,-122.1966,73,KIRKLAND,RSA 6,WEAVERS JUANITA ADD,2,846000,1000,1963,0,11100,1580,920,660,7,7,3,1.0,3,1,1,0,260,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Q
172987,2000-04-15,550000,1.0,   ,new,2025,47.6328,-122.0641,35,SAMMAMISH,R4,TIMBERLINE RIDGE DIV 2,2,531000,1188000,2000,0,8121,3060,1570,0,10,0,3,2.0,4,2,1,0,0,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,O
84071,2013-07-15,384950,2.0,   ,nochg,2025,47.7026,-122.1741,93,KIRKLAND,RSX 7.2,FIRWOOD GLEN,2,911000,94000,1983,0,7630,1400,920,480,7,7,4,1.0,3,1,1,1,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Q
195222,2006-11-15,465000,2.0,   ,nochg,2025,47.6653,-122.3394,43,SEATTLE,NR3,WOODLAND PARK ADD SUPL,2,702000,270000,1924,0,5350,1660,1140,0,7,0,3,1.5,4,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,B
26180,2024-03-15,560000,, 10 15 ,nochg,2025,47.5366,-122.2763,21,SEATTLE,LR1 (M1),BOWENS REPLAT OF RAINIER GARDENS,2,571000,1000,1952,0,8601,880,880,0,6,0,3,1.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E
141424,2001-06-15,432852,2.0,   ,new,2025,47.3493,-122.1751,62,KENT,SR-6,DANAL ADD,2,206000,643000,2000,0,35100,3110,1640,0,9,0,3,2.0,3,2,0,1,0,640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L
62807,2002-05-15,331000,,   ,nochg,2025,47.6451,-121.8988,94,CARNATION,R2.5,SWIFTWATER DIV NO. 01,2,295000,599000,1992,0,21867,2310,1290,0,8,0,3,2.0,3,2,0,1,0,680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
72154,2023-06-15,700000,2.0,   ,nochg,2025,47.7119,-122.3176,7,SEATTLE,NR2,MUNSON-CUSTERS TO GREEN LK CIRCLE,2,487000,136000,1947,0,6750,1040,1040,0,7,0,3,1.0,2,1,0,0,0,280,0,0,0,1,0,0,0,0,0,0,0,0,0,0,C
14423,2007-11-15,578946,2.0,   ,new,2025,47.716,-122.0199,95,KING COUNTY,R6,TRILOGY AT REDMOND RIDGE DIV 10,2,451000,627000,2008,0,5500,1670,1670,0,8,0,3,1.0,2,1,1,0,0,400,0,0,1,0,0,0,0,0,0,0,0,0,0,0,P
